"Date/Time","Mech Vent + Nat Vent + Infiltration","External Infiltration","Task Lighting","General Lighting","Miscellaneous","Process","Computer + Equip","Occupancy","Solar Gains Exterior Windows","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","System Fans","System Pumps","Cooling (Electricity)","Exterior lighting","Outside Dry-Bulb Temperature",
,"ac/h","W/m2","W/m2","W/m2","W/m2","W/m2","W/m2","W/m2","W/m2","W/m2","°C","°C","°C","W/m2","W/m2","W/m2","W/m2","W/m2","W/m2","°C",
"6/20/2002 5:00:00 AM","0.778937","1.255112","0","1.992943","0","0","4.972766E-02","0","0","-14.57213","22.2116","24.34715","23.27938","4.972766E-02","1.992943","3.25346","3.038044E-02","10.36649","0.1578205","23.775",
"6/20/2002 6:00:00 AM","0.7794863","1.06959","0","7.468673","0.3768364","0","4.972766E-02","3.210413E-02","1.100726","-14.64937","22.24156","24.32392","23.28274","0.453988","7.468673","3.25346","3.032205E-02","10.36148","0.1183654","23.575",
"6/20/2002 7:00:00 AM","0.7792524","1.2213","0","4.406073","0.7536728","0.2420226","4.209817","0.1093608","7.603237","-15.58271","22.72573","24.47817","23.60195","5.279641","4.406073","3.25346","3.123583E-02","10.48391","0","24.25",
"6/20/2002 8:00:00 AM","0.778427","1.60755","0.5000004","2.998687","3.666781","0.2420226","5.249174","0.384801","19.37852","-17.72729","23.44013","24.97475","24.20744","9.445843","3.498688","3.28052","3.428176E-02","10.92938","0","25.45",
"6/20/2002 9:00:00 AM","0.7768813","2.179794","0.5000004","2.232491","3.666781","0.2420226","5.249174","0.4605792","34.06031","-22.09508","23.91856","25.82846","24.87351","9.445843","2.732491","3.405611","4.080922E-02","11.77477","0","26.65",
"6/20/2002 10:00:00 AM","0.7753058","2.726571","0.5000004","2.237836","3.666781","0.2420226","5.249174","0.4565189","27.74101","-25.33899","23.99122","26.24738","25.1193","9.445843","2.737837","3.549632","4.546019E-02","12.38709","0","27.4125",
"6/20/2002 11:00:00 AM","0.774386","3.068299","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4816665","36.8389","-31.00448","23.99648","26.85056","25.42352","9.73055","2.732491","3.905912","5.464534E-02","13.49816","0","27.85",
"6/20/2002 12:00:00 PM","0.7733861","3.432848","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.437295","29.7692","-33.56887","23.99647","27.13289","25.56468","9.73055","2.732491","4.114711","5.842356E-02","14.03803","0","28.3125",
"6/20/2002 1:00:00 PM","0.7776957","1.845875","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4372899","25.82461","-32.32312","23.99682","27.2132","25.60501","9.73055","2.732491","4.011039","5.405825E-02","13.15535","0","26.3125",
"6/20/2002 2:00:00 PM","0.7854396","-0.9756036","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4816356","33.38848","-31.55344","23.99777","27.45832","25.72804","9.73055","2.732491","3.950199","4.702735E-02","12.02532","0","22.8125",
"6/20/2002 3:00:00 PM","0.7934648","-3.861017","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4816028","33.99448","-29.96733","23.9988","27.61105","25.80492","9.73055","2.732491","3.836038","3.903216E-02","11.23826","0","19.3125",
"6/20/2002 4:00:00 PM","0.7925592","-3.494509","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4815806","29.01872","-30.55621","23.99929","27.63866","25.81898","9.73055","2.732491","3.877024","3.785956E-02","11.12923","0","19.75",
"6/20/2002 5:00:00 PM","0.7861016","-1.131338","0.5000004","2.232491","1.477851","0.2420226","5.249174","0.2083308","15.48704","-28.53913","23.99083","27.38288","25.68686","7.102866","2.732491","3.740469","3.878281E-02","11.21903","0","22.6125",
"6/20/2002 6:00:00 PM","0.7798158","1.179012","0","4.174846","0.4636717","0","4.972766E-02","8.136616E-02","5.450331","-22.29044","23.96899","26.99648","25.48273","0.5488902","4.174846","3.414355","3.556958E-02","11.10398","0","25.45",
"6/20/2002 7:00:00 PM","0.777784","1.931685","0","8.413252","0.4636717","0","4.972766E-02","0.0370003","0","-21.02885","23.95351","26.70449","25.329","0.5488902","8.413252","3.36253","3.849557E-02","11.4932","0.1578205","26.375",
"6/20/2002 8:00:00 PM","0.7779541","1.844019","0","8.413252","0.4202541","0","4.972766E-02","3.271114E-02","0","-19.39823","23.92774","26.49512","25.21143","0.5014383","8.413252","3.302782","3.704994E-02","11.33196","0.1578205","26.2375",
"6/20/2002 9:00:00 PM","0.7781231","1.763852","0","8.413252","0.4202541","0","4.972766E-02","3.286226E-02","0","-18.46721","23.86705","26.32324","25.09514","0.5014383","8.413252","3.274459","3.596571E-02","11.20004","0.1578205","26.075",
"6/20/2002 10:00:00 PM","0.7779775","1.786337","0","1.992943","0.2318359","0","4.972766E-02","0.0188562","0","-17.53325","23.64056","26.04793","24.84425","0.2993081","1.992943","3.258826","3.502352E-02","11.07285","0.1578205","25.875",
"6/20/2002 11:00:00 PM","0.7777839","1.824997","0","0","0.1884182","0","4.972766E-02","0.0148648","0","-16.8849","23.39402","25.74531","24.56966","0.2518578","0","3.25346","3.442065E-02","10.97715","0.1578205","25.675",
"6/21/2002","0.7776216","1.855017","0","0","0","0","4.972766E-02","0","0","-16.41935","23.15825","25.47104","24.31465","4.972766E-02","0","3.25346","3.400716E-02","10.90226","0.1578205","25.475",
"6/21/2002 1:00:00 AM","0.7779374","1.719653","0","0","0","0","4.972766E-02","0","0","-15.9953","22.94151","25.21651","24.07901","4.972766E-02","0","3.25346","0.0335479","10.79989","0.1578205","25.0875",
"6/21/2002 2:00:00 AM","0.7783402","1.542328","0","0","0","0","4.972766E-02","0","0","-15.57768","22.72658","24.97217","23.84937","4.972766E-02","0","3.25346","3.285665E-02","10.67064","0.1578205","24.65",
"6/21/2002 3:00:00 AM","0.7788289","1.340859","0","0","0","0","4.972766E-02","0","0","-15.16859","22.51602","24.73338","23.6247","4.972766E-02","0","3.25346","0.0318971","10.52265","0.1578205","24.1875",
"6/21/2002 4:00:00 AM","0.7789102","1.294335","0","0","0","0","4.972766E-02","0","0","-14.79854","22.32493","24.50421","23.41457","4.972766E-02","0","3.25346","3.125003E-02","10.44145","0.1578205","23.9375",
"6/21/2002 5:00:00 AM","0.7786968","1.357554","0","1.992943","0","0","4.972766E-02","0","0","-14.57408","22.20955","24.33586","23.2727","4.972766E-02","1.992943","3.25346","3.101804E-02","10.41973","0.1578205","23.9",
"6/21/2002 6:00:00 AM","0.7789516","1.271788","0","7.393574","0.3768364","0","4.972766E-02","3.206426E-02","1.368759","-14.67637","22.25329","24.31711","23.2852","0.453988","7.393574","3.25346","3.100857E-02","10.41898","0.1183654","23.8375",
"6/21/2002 7:00:00 AM","0.7788377","1.386611","0","4.24465","0.7536728","0.2420226","4.209817","0.1092425","8.949349","-15.65979","22.75762","24.50423","23.63093","5.279641","4.24465","3.25346","3.193182E-02","10.56717","0","24.4875",
"6/21/2002 8:00:00 AM","0.7784544","1.62079","0.5000004","2.900813","3.666781","0.2420226","5.249174","0.3837997","21.22755","-17.96748","23.4984","25.0539","24.27615","9.445843","3.400814","3.28343","3.510243E-02","11.02082","0","25.525",
"6/21/2002 9:00:00 AM","0.7770507","2.136253","0.5000004","2.232491","3.666781","0.2420226","5.249174","0.4605062","31.83294","-21.67366","23.91114","25.78476","24.84795","9.445843","2.732491","3.388434","4.073031E-02","11.75844","0","26.5875",
"6/21/2002 10:00:00 AM","0.7755869","2.646484","0.5000004","2.232491","3.666781","0.2420226","5.249174","0.4564556","36.50598","-27.35165","23.99269","26.45406","25.22338","9.445843","2.732491","3.660596","4.921947E-02","12.78355","0","27.3125",
"6/21/2002 11:00:00 AM","0.7745368","3.039032","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4816683","31.66228","-30.78596","23.99645","26.8187","25.40757","9.73055","2.732491","3.888346","5.458853E-02","13.48819","0","27.8125",
"6/21/2002 12:00:00 PM","0.7734814","3.433553","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4373","33.05808","-33.98089","23.99624","27.16808","25.58216","9.73055","2.732491","4.152427","6.040737E-02","14.28414","0","28.3125",
"6/21/2002 1:00:00 PM","0.7730888","3.581326","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4373059","36.15452","-37.39895","23.99606","27.54482","25.77044","9.73055","2.732491","4.499412","0.0665166","15.0766","0","28.5",
"6/21/2002 2:00:00 PM","0.7730968","3.58136","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4816844","38.21752","-40.7206","23.99601","27.91135","25.95368","9.73055","2.732491","4.907905","7.193457E-02","15.74617","0","28.5",
"6/21/2002 3:00:00 PM","0.7731047","3.581322","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4816841","37.25804","-42.86614","23.99606","28.14914","26.0726","9.73055","2.732491","5.213183","7.525986E-02","16.1537","0","28.5",
"6/21/2002 4:00:00 PM","0.7740604","3.236642","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4816818","34.89723","-43.61097","23.99618","28.27129","26.13373","9.73055","2.732491","5.326804","7.577119E-02","16.08528","0","28.0625",
"6/21/2002 5:00:00 PM","0.7756122","2.68318","0.5000004","2.232491","1.477851","0.2420226","5.249174","0.2083653","20.9208","-38.24821","23.99668","28.01008","26.00338","7.102866","2.732491","4.601142","6.447913E-02","14.54053","0","27.3625",
"6/21/2002 6:00:00 PM","0.7771563","2.130411","0","3.846532","0.4636717","0","4.972766E-02","8.137313E-02","6.726244","-27.32531","23.99327","27.4822","25.73774","0.5488902","3.846532","3.667502","4.646235E-02","12.38112","0","26.6625",
"6/21/2002 7:00:00 PM","0.7781032","1.789175","0","8.413252","0.4636717","0","4.972766E-02","3.700103E-02","0","-23.8131","23.97197","27.06639","25.51918","0.5488902","8.413252","3.480614","4.256892E-02","11.89054","0.1578205","26.2125",
"6/21/2002 8:00:00 PM","0.7787204","1.565275","0","8.413252","0.4202541","0","4.972766E-02","0.0326963","0","-21.33115","23.95256","26.78769","25.37012","0.5014383","8.413252","3.374697","3.915999E-02","11.49753","0.1578205","25.9125",
"6/21/2002 9:00:00 PM","0.7793373","1.341787","0","8.413252","0.4202541","0","4.972766E-02","3.269982E-02","0","-19.52615","23.93209","26.57484","25.25347","0.5014383","8.413252","3.307611","3.669484E-02","11.20875","0.1578205","25.6125",
"6/21/2002 10:00:00 PM","0.7793282","1.311302","0","1.992943","0.2318359","0","4.972766E-02","1.871432E-02","0","-18.13087","23.73371","26.27641","25.00506","0.2993081","1.992943","3.272698","0.0350472","11.0088","0.1578205","25.375",
"6/21/2002 11:00:00 PM","0.7791409","1.330559","0","0","0.1884182","0","4.972766E-02","1.473283E-02","0","-17.12976","23.51078","25.95521","24.733","0.2518578","0","3.254186","3.358104E-02","10.831","0.1578205","25.175",
"6/22/2002","0.7789009","1.365412","0","0","0","0","4.972766E-02","0","0","-16.62678","23.26851","25.66548","24.467","4.972766E-02","0","3.25346","3.264832E-02","10.7065","0.1578205","24.975",
"6/22/2002 1:00:00 AM","0.7769116","2.017692","0","0","0","0","4.972766E-02","0","0","-16.3346","23.12853","25.42065","24.27459","4.972766E-02","0","3.25346","0.031774","10.71037","0.1578205","25.65",
"6/22/2002 2:00:00 AM","0.7739823","3.007487","0","0","0","0","4.972766E-02","0","0","-16.23427","23.08327","25.23426","24.15877","4.972766E-02","0","3.253955","3.134473E-02","10.82454","0.1578205","26.85",
"6/22/2002 3:00:00 AM","0.7711404","3.968653","0","0","0","0","4.972766E-02","0","0","-16.24504","23.06383","25.09135","24.07759","4.972766E-02","0","3.256092","3.114114E-02","10.95764","0.1578205","28.05",
"6/22/2002 4:00:00 AM","0.7722105","3.591347","0","0","0","0","4.972766E-02","0","0","-15.91487","22.93301","24.9399","23.93646","4.972766E-02","0","3.254003","3.050828E-02","10.8217","0.1578205","27.4375",
"6/22/2002 5:00:00 AM","0.7752891","2.516758","0","0","0","0","4.972766E-02","0","0","-15.38307","22.65644","24.73869","23.69757","4.972766E-02","0","3.25346","3.007112E-02","10.574","0.1578205","25.8",
"6/22/2002 6:00:00 AM","0.7789515","1.262649","0","7.469033","0.3768364","0","4.972766E-02","0.0314316","1.167208","-15.24018","22.562","24.68669","23.62434","0.453988","7.469033","3.25346","2.997642E-02","10.37437","0.1183654","24.1375",
"6/22/2002 7:00:00 AM","0.7793472","1.133754","0","2.910331","0.3768364","0","4.972766E-02","3.142851E-02","8.473033","-15.22076","22.52299","24.73283","23.62791","0.453988","2.910331","3.25346","3.024156E-02","10.3679","0","23.9375",
"6/22/2002 8:00:00 AM","0.7784437","1.479308","0.5000004","1.605765","1.217345","0","4.972766E-02","0.1023973","18.46603","-15.96424","22.85383","25.02927","23.94155","1.357408","2.105766","3.25346","3.106538E-02","10.52342","0","24.7",
"6/22/2002 9:00:00 AM","0.777949","1.728546","0.5000004","0.89726","1.217345","0","4.972766E-02","0.1002683","30.39172","-17.17481","23.27733","25.56502","24.42117","1.357408","1.39726","3.260587","3.250786E-02","10.75519","0","25.4375",
"6/22/2002 10:00:00 AM","0.7767128","2.166036","0.5000004","0.8413252","1.217345","0","4.972766E-02","0.0982191","40.5759","-21.91757","23.61342","26.29034","24.95188","1.357408","1.341326","3.41509","3.925311E-02","11.54257","0","26.325",
"6/22/2002 11:00:00 AM","0.7749568","2.795782","0.5000004","0.8413252","1.391015","0","4.972766E-02","0.1138396","32.9739","-24.34863","23.75598","26.63154","25.19376","1.547212","1.341326","3.518162","4.210966E-02","12.00165","0","27.2625",
"6/22/2002 12:00:00 PM","0.7730168","3.476184","0.5000004","0.8413252","0.6373425","0","4.972766E-02","0.0548167","32.78863","-26.25138","23.8547","26.94986","25.40228","0.7386945","1.341326","3.611116","4.514455E-02","12.48927","0","28.225",
"6/22/2002 1:00:00 PM","0.7729121","3.541495","0.5000004","0.8413252","0.6373425","0","4.972766E-02","5.442347E-02","33.23072","-28.01221","23.95519","27.25117","25.60318","0.7386945","1.341326","3.705322","4.766179E-02","12.80342","0","28.4125",
"6/22/2002 2:00:00 PM","0.7737041","3.276678","0.5000004","0.8413252","0.6373425","0","4.972766E-02","5.422462E-02","30.37899","-28.93782","23.99271","27.43516","25.71394","0.7386945","1.341326","3.760297","4.916108E-02","12.92366","0","28.1125",
"6/22/2002 3:00:00 PM","0.774404","3.038071","0.5000004","0.8413252","0.6373425","0","4.972766E-02","5.421995E-02","25.05388","-28.41293","23.9971","27.4323","25.7147","0.7386945","1.341326","3.726382","4.856136E-02","12.80611","0","27.8125",
"6/22/2002 4:00:00 PM","0.7753901","2.702272","0.5000004","0.8413252","0.6373425","0","4.972766E-02","5.422011E-02","23.80575","-27.8567","23.99707","27.42452","25.71079","0.7386945","1.341326","3.691677","4.802635E-02","12.67006","0","27.3875",
"6/22/2002 5:00:00 PM","0.776536","2.305838","0.5000004","0.8413252","0.4489243","0","4.972766E-02","4.002383E-02","16.55777","-25.60365","23.99721","27.25038","25.6238","0.5365644","1.341326","3.566077","0.0443949","12.19355","0","26.8875",
"6/22/2002 6:00:00 PM","0.7775727","1.948101","0","0.3695793","0.4489243","0","4.972766E-02","4.004978E-02","5.849004","-21.77818","23.94761","26.84147","25.39454","0.5365644","0.3695793","3.392222","3.908582E-02","11.56066","0","26.3875",
"6/22/2002 7:00:00 PM","0.7782627","1.69309","0","1.992943","0.2605061","0","4.972766E-02","2.582768E-02","0","-19.3783","23.76873","26.41776","25.09324","0.3344342","1.992943","3.311156","3.654333E-02","11.2291","0.1578205","25.8875",
"6/22/2002 8:00:00 PM","0.7784597","1.602859","0","1.992943","0.2605061","0","4.972766E-02","2.582759E-02","0","-18.21399","23.57052","26.09578","24.83315","0.3344342","1.992943","3.283275","3.535021E-02","11.06043","0.1578205","25.575",
"6/22/2002 9:00:00 PM","0.7784715","1.579693","0","1.992943","0.3473414","0","4.972766E-02","3.443676E-02","0","-17.46258","23.4006","25.82577","24.61319","0.4293364","1.992943","3.269406","3.453112E-02","10.9475","0.1578205","25.375",
"6/22/2002 10:00:00 PM","0.7784599","1.55637","0","1.992943","4.341768E-02","0","4.972766E-02","4.317354E-03","0","-16.64902","23.23079","25.58554","24.40816","9.717796E-02","1.992943","3.25346","3.350371E-02","10.81668","0.1578205","25.175",
"6/22/2002 11:00:00 PM","0.7783082","1.58028","0","0","0","0","4.972766E-02","0","0","-16.19752","23.00241","25.3182","24.1603","4.972766E-02","0","3.25346","3.300657E-02","10.73531","0.1578205","24.975",
"6/23/2002","0.7782129","1.584584","0","0","0","0","4.972766E-02","0","0","-15.79049","22.79833","25.06422","23.93127","4.972766E-02","0","3.25346","3.246052E-02","10.65269","0.1578205","24.775",
"6/23/2002 1:00:00 AM","0.7780469","1.621815","0","0","0","0","4.972766E-02","0","0","-15.42632","22.61562","24.8302","23.72291","4.972766E-02","0","3.25346","3.188605E-02","10.58202","0.1578205","24.6375",
"6/23/2002 2:00:00 AM","0.7779515","1.631379","0","0","0","0","4.972766E-02","0","0","-15.08369","22.44233","24.60972","23.52602","4.972766E-02","0","3.25346","3.147572E-02","10.52329","0.1578205","24.475",
"6/23/2002 3:00:00 AM","0.7779567","1.607826","0","0","0","0","4.972766E-02","0","0","-14.75078","22.27278","24.39975","23.33626","4.972766E-02","0","3.25346","3.091703E-02","10.44775","0.1578205","24.275",
"6/23/2002 4:00:00 AM","0.7779703","1.579343","0","0","0","0","4.972766E-02","0","0","-14.43184","22.10926","24.19798","23.15362","4.972766E-02","0","3.25346","3.042621E-02","10.37861","0.1578205","24.075",
"6/23/2002 5:00:00 AM","0.778003","1.547673","0","0","0","0","4.972766E-02","0","0","-14.12128","21.94965","24.00165","22.97565","4.972766E-02","0","3.25346","0.0298691","10.32002","0.1578205","23.875",
"6/23/2002 6:00:00 AM","0.7782296","1.460142","0","1.717522","0.1884182","0","4.972766E-02","1.641493E-02","1.182661","-13.95015","21.85898","23.87383","22.8664","0.2518578","1.717522","3.25346","2.954873E-02","10.29147","0.1183654","23.675",
"6/23/2002 7:00:00 AM","0.7773327","1.776314","0","0.2360048","0.1884182","0","4.972766E-02","1.644312E-02","7.739188","-14.06997","21.89043","23.91505","22.90274","0.2518578","0.2360048","3.25346","2.962922E-02","10.31723","0","24.1",
"6/23/2002 8:00:00 AM","0.7761726","2.20804","0","0.1992941","0.2318359","0","4.972766E-02","2.110872E-02","16.69491","-14.67104","22.14945","24.19538","23.17241","0.2993081","0.1992941","3.25346","3.027628E-02","10.46937","0","24.9",
"6/23/2002 9:00:00 AM","0.7752298","2.571847","0","0.1992941","0.2318359","0","4.972766E-02","2.075274E-02","21.44394","-15.4414","22.48995","24.56851","23.52923","0.2993081","0.1992941","3.25346","3.116639E-02","10.65369","0","25.7",
"6/23/2002 10:00:00 AM","0.7741964","2.97928","0","0.1992941","0.2318359","0","4.972766E-02","2.040767E-02","23.90227","-16.02888","22.77387","24.90446","23.83916","0.2993081","0.1992941","3.25346","3.199179E-02","10.8348","0","26.5",
"6/23/2002 11:00:00 AM","0.7736195","3.258977","0","0.1992941","0.2318359","0","4.972766E-02","1.982212E-02","35.38645","-18.39344","23.27653","25.59759","24.43706","0.2993081","0.1992941","3.297526","3.566743E-02","11.32291","0","27.3625",
"6/23/2002 12:00:00 PM","0.7721381","3.793458","0","0.1992941","0.2318359","0","4.972766E-02","1.952231E-02","24.28149","-19.58957","23.43341","25.83822","24.63581","0.2993081","0.1992941","3.332582","3.770963E-02","11.66446","0","28.2",
"6/23/2002 1:00:00 PM","0.7719725","3.864481","0","0.1992941","0.492342","0","4.972766E-02","4.519673E-02","23.52321","-20.58149","23.51692","26.02038","24.76865","0.5840147","0.1992941","3.365617","3.957033E-02","11.89217","0","28.375",
"6/23/2002 2:00:00 PM","0.7725074","3.684179","0","0.1992941","0.492342","0","4.972766E-02","0.045017","27.90263","-22.21015","23.6075","26.32261","24.96506","0.5840147","0.1992941","3.427195","4.178929E-02","12.11227","0","28.2375",
"6/23/2002 3:00:00 PM","0.7730877","3.504102","0","0.1992941","0.492342","0","4.972766E-02","4.485752E-02","23.73967","-22.5165","23.67028","26.44488","25.05758","0.5840147","0.1992941","3.436977","4.177982E-02","12.08598","0","28.075",
"6/23/2002 4:00:00 PM","0.7743677","3.061354","0","0.1992941","0.492342","0","4.972766E-02","4.474158E-02","23.76735","-22.55327","23.71988","26.55754","25.13871","0.5840147","0.1992941","3.434991","0.0417088","12.00079","0","27.5625",
"6/23/2002 5:00:00 PM","0.7757473","2.568858","0","0.1992941","0.492342","0","4.972766E-02","4.467073E-02","16.56807","-21.36693","23.70635","26.46776","25.08706","0.5840147","0.1992941","3.387443","3.977234E-02","11.70462","0","26.925",
"6/23/2002 6:00:00 PM","0.7769607","2.134386","0","0.2386767","0.3039238","0","4.972766E-02","3.013238E-02","8.150878","-19.17188","23.5917","26.17476","24.88323","0.3818845","0.2386767","3.31192","3.660173E-02","11.28481","0","26.2625",
"6/23/2002 7:00:00 PM","0.7772686","2.009321","0","1.992943","0.3039238","0","4.972766E-02","3.013227E-02","0","-17.87529","23.36329","25.78248","24.57289","0.3818845","1.992943","3.281823","3.535495E-02","11.09854","0.1578205","25.875",
"6/23/2002 8:00:00 PM","0.777087","2.050001","0","1.992943","0.3039238","0","4.972766E-02","3.013226E-02","0","-16.98981","23.17638","25.49035","24.33337","0.3818845","1.992943","3.264968","3.447431E-02","10.98682","0.1578205","25.7375",
"6/23/2002 9:00:00 PM","0.7770584","2.045917","0","1.992943","0.3039238","0","4.972766E-02","0.0301507","0","-16.35034","23.02039","25.25195","24.13617","0.3818845","1.992943","3.25417","3.382882E-02","10.89676","0.1578205","25.575",
"6/23/2002 10:00:00 PM","0.7771513","1.99263","0","1.992943","8.683536E-02","0","4.972766E-02","8.738776E-03","0","-15.9404","22.82624","25.03414","23.93019","0.1446299","1.992943","3.25346","3.363786E-02","10.83763","0.1578205","25.3125",
"6/23/2002 11:00:00 PM","0.7770863","1.982044","0","0","0","0","4.972766E-02","0","0","-15.49498","22.60374","24.78428","23.69401","4.972766E-02","0","3.25346","3.309653E-02","10.74784","0.1578205","25.075",
"6/24/2002","0.7771559","1.929641","0","0","0","0","4.972766E-02","0","0","-15.1036","22.40823","24.54673","23.47748","4.972766E-02","0","3.25346","0.0324037","10.64507","0.1578205","24.8125",
"6/24/2002 1:00:00 AM","0.7770858","1.929925","0","0","0","0","4.972766E-02","0","0","-14.75638","22.23423","24.32878","23.2815","4.972766E-02","0","3.25346","3.179293E-02","10.56726","0.1578205","24.6375",
"6/24/2002 2:00:00 AM","0.7770345","1.928599","0","0","0","0","4.972766E-02","0","0","-14.43902","22.07464","24.12557","23.1001","4.972766E-02","0","3.25346","3.129896E-02","10.50207","0.1578205","24.475",
"6/24/2002 3:00:00 AM","0.7769406","1.941205","0","0","0","0","4.972766E-02","0","0","-14.13898","21.92261","23.93295","22.92778","4.972766E-02","0","3.25346","3.088389E-02","10.4469","0.1578205","24.3375",
"6/24/2002 4:00:00 AM","0.7767847","1.974895","0","0","0","0","4.972766E-02","0","0","-13.86108","21.7817","23.75011","22.7659","4.972766E-02","0","3.25346","0.0304341","10.39415","0.1578205","24.2375",
"6/24/2002 5:00:00 AM","0.7769005","1.922598","0","1.992943","0","0","4.972766E-02","0","0","-13.67075","21.68513","23.61758","22.65136","4.972766E-02","1.992943","3.25346","3.005691E-02","10.34066","0.1578205","24.075",
"6/24/2002 6:00:00 AM","0.7773694","1.764578","0","7.509834","0.3768364","0","4.972766E-02","3.308166E-02","0.9880698","-13.79902","21.74392","23.6242","22.68406","0.453988","7.509834","3.25346","0.0300001","10.32703","0.1183654","23.9375",
"6/24/2002 7:00:00 AM","0.7778963","1.644769","0","4.407356","0.7536728","0.2420226","4.209817","0.1131665","7.240578","-14.72068","22.22705","23.79714","23.01209","5.279641","4.407356","3.25346","3.069135E-02","10.42637","0","24.275",
"6/24/2002 8:00:00 AM","0.778737","1.452614","0.5000004","2.813421","3.666781","0.2420226","5.249174","0.3979201","19.78834","-16.31095","22.99905","24.34248","23.67076","9.445843","3.313422","3.258677","3.238634E-02","10.65564","0","24.8125",
"6/24/2002 9:00:00 AM","0.7790021","1.417458","0.5000004","2.232491","3.666781","0.2420226","5.249174","0.4738702","34.86569","-19.07819","23.60171","25.21354","24.40763","9.445843","2.732491","3.309139","3.602095E-02","11.09176","0","25.375",
"6/24/2002 10:00:00 AM","0.7775869","1.914058","0.5000004","2.232491","3.666781","0.2420226","5.249174","0.4636578","40.46249","-24.51414","23.89032","26.04214","24.96623","9.445843","2.732491","3.515331","4.392302E-02","12.02926","0","26.2875",
"6/24/2002 11:00:00 AM","0.775516","2.662132","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4830413","39.69662","-29.64194","23.98529","26.65934","25.32231","9.73055","2.732491","3.809733","5.182036E-02","13.07676","0","27.325",
"6/24/2002 12:00:00 PM","0.773217","3.491856","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4372986","36.97956","-34.03249","23.99637","27.11026","25.55331","9.73055","2.732491","4.157639","5.938311E-02","14.17109","0","28.3875",
"6/24/2002 1:00:00 PM","0.7732972","3.472486","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4373009","35.1708","-36.3969","23.99629","27.41546","25.70588","9.73055","2.732491","4.389196","6.343278E-02","14.65072","0","28.3625",
"6/24/2002 2:00:00 PM","0.7748914","2.920662","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.481674","36.53789","-38.3327","23.99635","27.70853","25.85244","9.73055","2.732491","4.605653","6.603367E-02","14.80678","0","27.6625",
"6/24/2002 3:00:00 PM","0.7765023","2.366337","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4816728","37.05656","-39.9124","23.9964","27.95247","25.97443","9.73055","2.732491","4.800337","0.0682037","14.90313","0","26.9625",
"6/24/2002 4:00:00 PM","0.7773562","2.058233","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4816684","29.49692","-39.40892","23.99656","27.95184","25.9742","9.73055","2.732491","4.737225","6.648345E-02","14.61033","0","26.575",
"6/24/2002 5:00:00 PM","0.7779114","1.848722","0.5000004","2.232491","1.477851","0.2420226","5.249174","0.208361","18.0242","-34.42802","23.99695","27.69028","25.84361","7.102866","2.732491","4.19942","5.702528E-02","13.47734","0","26.3125",
"6/24/2002 6:00:00 PM","0.7783598","1.668197","0","3.985488","0.4636717","0","4.972766E-02","8.137146E-02","5.959649","-24.56222","23.98571","27.20937","25.59754","0.5488902","3.985488","3.518049","4.136001E-02","11.75735","0","26.075",
"6/24/2002 7:00:00 PM","0.7788681","1.480645","0","8.413252","0.4636717","0","4.972766E-02","3.700401E-02","0","-21.68198","23.95815","26.83263","25.39539","0.5488902","8.413252","3.388646","3.829514E-02","11.39513","0.1578205","25.8125",
"6/24/2002 8:00:00 PM","0.7793053","1.325201","0","8.413252","0.4202541","0","4.972766E-02","3.278285E-02","0","-19.67891","23.91524","26.57456","25.2449","0.5014383","8.413252","3.313836","3.595151E-02","11.12604","0.1578205","25.575",
"6/24/2002 9:00:00 PM","0.7797223","1.176418","0","8.413252","0.4202541","0","4.972766E-02","3.292948E-02","0","-18.50082","23.83886","26.36846","25.10366","0.5014383","8.413252","3.276514","0.0347426","10.9712","0.1578205","25.3125",
"6/24/2002 10:00:00 PM","0.7796049","1.190561","0","1.992943","0.2318359","0","4.972766E-02","1.890787E-02","0","-17.53362","23.58501","26.06455","24.82478","0.2993081","1.992943","3.260966","3.397401E-02","10.85902","0.1578205","25.075",
"6/24/2002 11:00:00 PM","0.7795163","1.19492","0","0","0.1884182","0","4.972766E-02","1.493505E-02","0","-16.7892","23.31842","25.73466","24.52654","0.2518578","0","3.25346","0.0333017","10.7513","0.1578205","24.8125",
